retailer,product_name,ean_barcode,category,price_eur,price_date,collected_at,source
Lidl,Mumm & Co. Dry Jahrgangssekt,,Angebot · Sekt,3.69,2026-09-10,2026-08-30,marktguru-offers
Lidl,Mövenpick Kaffee Der Himmlische,,Angebot · Kaffee,6.49,2026-09-02,2026-08-30,marktguru-offers
Lidl,Müller Joghurt mit der Ecke,,Angebot · Joghurt,0.44,2026-09-02,2026-08-30,marktguru-offers
Lidl,Müller Joghurt mit der Ecke Erdbeere + Mascarpone,42334293,dairies,0.44,2025-07-08,2026-08-30,open-prices
Lidl,Müller Joghurt mit der Ecke Kirsche + Mascarpone,42334309,dairies,0.44,2025-07-08,2026-08-30,open-prices
Lidl,Müller Joghurt mit der Ecke Mango + Mascarpone,42333890,dairies,0.44,2025-07-08,2026-08-30,open-prices
Lidl,Müller Milchreis - Pflaume,4025500286507,dairies,0.49,2024-06-22,2026-08-30,open-prices
Lidl,Müller Milchreis XXL,,Angebot · Desserts,0.59,2026-08-30,2026-08-30,marktguru-offers
Lidl,Müller Protein Mousse Schoko,4025500272999,dairies,1.11,2026-01-08,2026-08-30,open-prices
Lidl,Müllermilch,,Angebot · Milch,0.79,2026-08-30,2026-08-30,marktguru-offers
Lidl,NISSIN SOBA Classic,5997523313111,plant based foods and beverages,1.79,2025-10-30,2026-08-30,open-prices
Lidl,Nadler Sahne Heringfilets XXL,,Angebot · Fischsalate,2.79,2026-08-30,2026-08-30,marktguru-offers
Lidl,Nautica Bio-Räucherlachs,,Angebot · Räucherfisch,3.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Nauticа Norwegischer Räucherlachs XXL,,Angebot · Räucherfisch,5.69,2026-09-06,2026-08-30,marktguru-offers
Lidl,Nestlé After Eight,,Angebot · Schokoladen,1.99,2026-09-09,2026-08-30,marktguru-offers
Lidl,Nestlé Flammkuchen,4009233003686,meals,3.39,2025-06-24,2026-08-30,open-prices
Lidl,Nestlé Minis,,Angebot · Schokoladen,2.49,2026-09-06,2026-08-30,marktguru-offers
Lidl,Nestlé Schöller Eis,,Angebot · Eis,1.99,2026-09-09,2026-08-30,marktguru-offers
Lidl,Nestlé Schöller Family Box,,Angebot · Eis,1.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Nissin Cup Noodles,,Angebot · Instantgerichte,0.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Nissin Soba Cup Noodles Teriyaki,5997523313159,plant based foods and beverages,1.79,2025-10-30,2026-08-30,open-prices
Lidl,Nissin Soba Yakitori Chicken,5997523313234,plant based foods and beverages,1.79,2024-09-07,2026-08-30,open-prices
Lidl,Nixe Heringsfilet in Tomatencreme,4056489147121,seafood,1.29,2025-06-18,2026-08-30,open-prices
Lidl,Nixe Thon aux legumes  couscous,20261580,seafood,1.36,2026-01-08,2026-08-30,open-prices
Lidl,Nixe Thon entier au naturel,20403027,seafood,0.99,2024-03-01,2026-08-30,open-prices
Lidl,Nixe Thunfischfilets,,Angebot · Fischkonserven,0.99,2026-09-02,2026-08-30,marktguru-offers
Lidl,Nixe Thunfischfilets in eigenem Saft,4056489254683,seafood,1.29,2026-01-08,2026-08-30,open-prices
Lidl,Nosibe Marseille Speisefrühkartoffeln,20242220,plant based foods and beverages,1.99,2025-04-22,2026-08-30,open-prices
Lidl,Nuk Trinkbecher,,Angebot · Schnuller,14.99,2026-09-02,2026-08-30,marktguru-offers
Lidl,Nutripur Fruchtsnacks Erdbeere,,Angebot · Trockenobst,5.99,2026-09-02,2026-08-30,marktguru-offers
Lidl,Ocean Sea Lachsfilet Bio Lidl,4056489997948,seafood,6.99,2026-02-24,2026-08-30,open-prices
Lidl,Oral-B Aufsteckbürsten Pro Precision Clean,,Angebot · Elektrische Zahnpflege,26.99,2026-09-09,2026-08-30,marktguru-offers
Lidl,Oral-B Pro 1000 Elektrische Zahnbürste,,Angebot · Elektrische Zahnpflege,29.99,2026-09-09,2026-08-30,marktguru-offers
Lidl,Oreo Kekse,,Angebot · Kekse,1.29,2026-08-30,2026-08-30,marktguru-offers
Lidl,Original Wagner Pizza Mozzarella,4009233000630,frozen foods,3.33,2025-04-01,2026-08-30,open-prices
Lidl,Original Wagner Steinofen-Pizza,,Angebot · Tiefkühlpizza & -flammkuchen,3.49,2026-09-06,2026-08-30,marktguru-offers
Lidl,Pampelle Ruby LʼApéro,,Angebot · Vatertag,17.99,2026-08-22,2026-08-30,marktguru-offers
Lidl,Pantene Pro-V Shampoo,,Angebot · Haarpflege,7.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Papiertragetasche 30l,4335619326620,Lebensmittel,0.25,2026-03-05,2026-08-30,open-prices
Lidl,Parkside Abbruchhammer PAH 1300 C3,,Angebot · Bohrhämmer,59.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Abflammgerät,,Angebot · Gartenpflege,29.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku 20 V/2 Ah PAP 202 A1,,Angebot · Batterien,12.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Astschere PAAS 20-Li B1,,Angebot · Heckenscheren,29.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Baustellenradio PBR 10 A1,,Angebot · Radio,69.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Bohrschrauber Starterset 20 V PABS 20-Li G8,,Angebot · Bohrmaschinen,24.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Gehölzschneider PAGHS 20-Li A1,,Angebot · Sägen,34.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Gehölzschneider PAGHS 20-Li C4,,Angebot · Sägen,34.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Handstaubsauger 20 V PHSSA 20-Li D2,,Angebot · Reinigungsgeräte,19.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Heckenschere PHSA 20-Li D4,,Angebot · Heckenscheren,24.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Hochentaster PAHE E6,,Angebot · Heckenscheren,39.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Kettensäge PAKS 20-Li F5,,Angebot · Kettensäge,49.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Kompressor und -Luftpumpe PKA 20-Li C3,,Angebot · Kompressoren,24.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Multifunktions­werkzeug PAMFW 20-Li C3,,Angebot · Sägen,24.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Rasentrimmer PRTA 20-Li D3,,Angebot · Rasentrimmer,24.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Schlagbohrschrauber 20 V PSBSA 20­Li E4,,Angebot · Akkuschrauber,19.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Schnellladegerät PLG 20 C3,,Angebot · Batterien,9.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Schrauber,,Angebot · Akkuschrauber,9.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Teleskop-Astschere PATA 20-Li A1,,Angebot · Heckenscheren,49.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Teleskop-Heckenschere  PATHS 20 A1,,Angebot · Heckenscheren,39.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Akku-Winkelschleifer PWSA 20-Li G4,,Angebot · Schleifer,49.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Amboss-Heckenschere,,Angebot · Heckenscheren,12.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Ambossschere,,Angebot · Heckenscheren,3.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Arbeitshosen,,Angebot · Arbeitsbekleidung und -schuhe,6.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Automatik-Abisolier­ und Crimpzangen-Set,,Angebot · Sonstiges Handwerkzeug,5.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Außenbesen,,Angebot · Reinigen,5.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Benzin-Rucksacklaubbläser PBRLB 52 A1,,Angebot · Rasenmäher,99.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Benzin-Sense PBS 2 F6,,Angebot · Rasentrimmer,79.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Blockhobel und Schaber,,Angebot · Sonstiges Handwerkzeug,4.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Bohrer-Bit-Set,,Angebot · Elektrowerkzeugzubehör,4.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Deckenstütze,,Angebot · Farben,12.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Diamant-Schleiftopf,,Angebot · Elektrowerkzeugzubehör,9.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Doppelschleifer PDFW 120 B3,,Angebot · Schleifer,24.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Elektro Messerhäcksler PEMH 2400 B2,,Angebot · Laubsauger,49.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Elektro-Laubsauger und -bläser PELSB 2600 A1,,Angebot · Laubsauger,34.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Elektro-Walzenhäcksler,,Angebot · Rasenmäher,129.0,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Gartengeräte,,Angebot · Gartenhandwerkzeug,5.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Gartengroßgerät,,Angebot · Gartenhandwerkzeug,7.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Gartenscheren,,Angebot · Gartenhandwerkzeug,1.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Gartenwerkzeuge,,Angebot · Gartenhandwerkzeug,7.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Gefütterte Arbeitsjacke,,Angebot · Arbeitsbekleidung und -schuhe,19.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Gipskarton Kantenhobel,,Angebot · Sonstiges Handwerkzeug,4.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Gipskarton-Klappstichsäge,,Angebot · Sonstiges Handwerkzeug,4.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Herren Arbeitslatzhose,,Angebot · Arbeitsbekleidung und -schuhe,14.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Herren Arbeitssocken 5 Paar,,Angebot · Arbeitsbekleidung und -schuhe,4.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Herren Sicherheitsschuhe S3,,Angebot · Arbeitsbekleidung und -schuhe,19.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Herren T-Shirts,,Angebot · Arbeitsbekleidung und -schuhe,4.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Herren-Boxershorts 3er,,Angebot · Arbeitsbekleidung und -schuhe,5.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Herren-Overshirt,,Angebot · Arbeitsbekleidung und -schuhe,14.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Holzspalter,,Angebot · Holzspalter,19.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Isolier Lunchbehälter,,Angebot · Aufbewahrungsbehälter,7.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Kabelbinder-Set,,Angebot · Kabel,2.49,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Kabeltrommel,,Angebot · Steckdosenleisten,14.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Kontaktloser Spannungsprüfer,,Angebot · Messwerkzeuge,5.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Kreuzlinienlaser PKLL 10 B4,,Angebot · Messwerkzeuge,24.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside LED-Baustrahler PBBK 4 B1,,Angebot · Arbeitsleuchten,8.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Laser-Entfernungsmesser PLEM 50 D5,,Angebot · Messgeräte,17.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Maler-Starter-Set,,Angebot · Farben,6.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Malervlies,,Angebot · Farben,5.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Messerhäcksler,,Angebot · Laubsauger,4.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Multifunktionsdetektor PMME 5 A1,,Angebot · Sonstiges Handwerkzeug,16.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Multifunktionstisch-Set,,Angebot · Werkstattmöbel,33.33,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Nietmutternzange,,Angebot · Spezialwerkzeug,29.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Oberflächenbürste PEOB 500 B2,,Angebot · Gartenhandwerkzeug,49.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Oberflächenbürsten-Aufsatz,,Angebot · Reinigen,9.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Outdoor-Kehrgarnitur,,Angebot · Reinigen,4.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside PERFORMANCE Akku-Heißluftgebläse PPHLGA 20-Li B3,,Angebot · Spezialwerkzeug,24.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Performance  Akku-Turbinenlaubbläser PPATLB 40 A1,,Angebot · Laubsauger,49.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Performance Akku-Bohrschrauber PPABSS 20 Li A1,,Angebot · Bohrmaschinen,59.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Akku-Drehschlagschrauber PDSSAP 20-Li D3,,Angebot · Akkuschrauber,19.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Akku-Heckenschere PPAHS 40 A1,,Angebot · Heckenscheren,79.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Performance Akku-Kombihammer PKHAP 2034-Li B1,,Angebot · Bohrhämmer,41.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Akku-Kreuzlinienlaser Starterset PKLLP 3360 A1,,Angebot · Messwerkzeuge,119.0,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Akku-LED-Strahler PPBSTA 20-Li A1,,Angebot · Arbeitsleuchten,99.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Akku-Winkelschleifer 20 V PPWSA 20-Li A1,,Angebot · Schleifer,59.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Arbeits bundhose,,Angebot · Arbeitsbekleidung und -schuhe,14.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Benzin-Kettensäge PPBKS 56 A1,,Angebot · Kettensäge,149.0,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Herren Jeans-Arbeitsbundhose,,Angebot · Arbeitsbekleidung und -schuhe,9.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Performance Hochdruckreiniger PHDP 180 D3,,Angebot · Reinigungsgeräte,199.0,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance LED-Arbeitsstrahler PALS 100 A1,,Angebot · Arbeitsleuchten,59.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Portabler Arbeitstisch PPUG 1600 A1,,Angebot · Werkstattmöbel,89.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Performance Smart-Akku PAPP 204 A1,,Angebot · Batterien,14.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Pflanzenroller,,Angebot · Pflanzenzubehör,2.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Pflanzenschutz Vlieshaube XXL,,Angebot · Pflanzenzubehör,9.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Pflanzenschutz-Vlieshauben,,Angebot · Pflanzenzubehör,6.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Plattenträger,,Angebot · Sonstiges Handwerkzeug,4.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Pop-up Gartenabfallsack,,Angebot · Müllbeutel,3.49,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Rasenkanten,,Angebot · Gartenpflege,8.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Ratschen-Set 46-tlg.,,Angebot · Werkzeugkoffer,11.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Renovierungshelfer,,Angebot · Farben,2.49,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Reparatursortiment,,Angebot · Farben,1.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Schraubendreher Set,,Angebot · Schraubendreher,9.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Sicherungsfinder PFF 20 A1,,Angebot · Messgeräte,19.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Smart-Akku PAPP 208 A1,,Angebot · Batterien,39.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Spanplattenschrauben,,Angebot · Schrauben,4.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Spaten-Set,,Angebot · Gartenhandwerkzeug,17.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Sturmfeuerzeug,,Angebot · Brennstoffe,1.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Teleskop-Pflanzenroller,,Angebot · Pflanzenzubehör,4.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Parkside Trockenbau-Handschleifer-Set,,Angebot · Sonstiges Handwerkzeug,9.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Wand- und Deckenschleifer PWDS 920 E5,,Angebot · Schleifer,79.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Werkzeugkoffer,,Angebot · Werkzeugkoffer,29.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Parkside Wärmebildkamera PWBKA B2 GRS,,Angebot · Foto-Video,79.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Paulaner Münchner Hell,4066600301110,beverages and beverages preparations,1.09,2025-06-24,2026-08-30,open-prices
Lidl,Paulaner Spezi,4066600300458,beverages and beverages preparations,1.25,2026-07-08,2026-08-30,open-prices
Lidl,Peperoncino Frantumato Kania,40884783,plant based foods and beverages,0.85,2025-12-22,2026-08-30,open-prices
Lidl,PepsiCo Rockstar Blueberry Pomegranate Acai Flavour,4060800160683,beverages and beverages preparations,0.88,2024-06-22,2026-08-30,open-prices
Lidl,Perfect Delights Soft-Datteln,8697433164748,plant based foods and beverages,1.69,2026-07-31,2026-08-30,open-prices
Lidl,Perlenbacher Lagerbier Hell,42426110,beverages and beverages preparations,0.55,2026-08-01,2026-08-30,open-prices
Lidl,Perlenbacher Premium Pils Bier,42372387,beverages and beverages preparations,0.39,2025-07-08,2026-08-30,open-prices
Lidl,Pernod Pastis 51 Anis,,Angebot · Liköre,14.99,2026-08-22,2026-08-30,marktguru-offers
Lidl,Perwoll Waschmittel,,Angebot · Waschmittel,9.35,2026-09-02,2026-08-30,marktguru-offers
Lidl,Philips 4K-Ultra-HD Smart-TV 55pus7800/12,,Angebot · TV,279.0,2026-09-09,2026-08-30,marktguru-offers
Lidl,Philips Heißluftfritteuse Airfryer NA229/00,,Angebot · Küchengeräte,54.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Pickenpack Apfel süß-säuerlich,4056489186397,plant based foods and beverages,2.65,2025-04-07,2026-08-30,open-prices
Lidl,Pink Lady Äpfel,,Angebot · Äpfel,2.49,2026-08-30,2026-08-30,marktguru-offers
Lidl,Plan de Dieu Côtes du Rhône Villages,,Angebot · Rotweine,7.99,2026-08-22,2026-08-30,marktguru-offers
Lidl,Pril Pure Frische XXL,,Angebot · Spülmittel,2.89,2026-08-30,2026-08-30,marktguru-offers
Lidl,Primadonna Natives Bio-Olivenöl extra,4056489334002,plant based foods and beverages,5.56,2026-03-05,2026-08-30,open-prices
Lidl,Primadonna Natives Olivenöl,20814847,plant based foods and beverages,9.99,2026-03-05,2026-08-30,open-prices
Lidl,Privatmolkerei Bauer Der Große Bauer - Mango,4002334116859,dairies,0.44,2025-07-08,2026-08-30,open-prices
Lidl,Purina Gourmet Gold Feine Pastete Katzennahrung,,Angebot · Katzenfutter,17.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Qeridoo Fahrrad-Anhänger Sportrex 2,,Angebot · Radsport,299.0,2026-08-30,2026-08-30,marktguru-offers
Lidl,RITTER SPORT Haselnuss,4000417622211,snacks,0.95,2025-04-07,2026-08-30,open-prices
Lidl,Rama mit Butter XXL,,Angebot · Butter,1.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Ramazzotti Amaro,,Angebot · Liköre,9.99,2026-09-09,2026-08-30,marktguru-offers
Lidl,Rauch Bravo,,Angebot · Softdrinks,0.79,2026-09-02,2026-08-30,marktguru-offers
Lidl,Rauch Möbel Orange Drehtürenschrank Alabama,,Angebot · Schränke,639.0,2026-09-06,2026-08-30,marktguru-offers
Lidl,Reis-Fit Risbellis Reis-Cracker,,Angebot · Knabbereien,1.19,2026-08-30,2026-08-30,marktguru-offers
Lidl,Rheinhessen Wine Lovers Traumpaar Weissburgunder & Grauburgunder,,Angebot · Weissweine,3.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Ritter Sport Alpenmilch,4000417601810,snacks,1.49,2024-10-28,2026-08-30,open-prices
Lidl,Ritter Sport Edel-Vollmilch,4000417602114,snacks,1.49,2024-10-28,2026-08-30,open-prices
Lidl,Ritter Sport Schokolade Halbbitter,4000417602015,snacks,0.95,2025-04-07,2026-08-30,open-prices
Lidl,Ritz Crackers,,Angebot · Salzgebäck,1.49,2026-09-09,2026-08-30,marktguru-offers
Lidl,Roba Hochstuhl Sit Up,,Angebot · Babymöbel,59.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Roba Höhenverstellbarer Lernturm,,Angebot · Babymöbel,59.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Rockstar Energy-Drink,,Angebot · Softdrinks,0.75,2026-09-02,2026-08-30,marktguru-offers
Lidl,Rougette Ofenkäse,,Angebot · Käse,3.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Rowenta Akku-Stielsauger,,Angebot · Reinigungsgeräte,99.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Rügenwalder Mühle Vegetarischer Aufschnitt,,Angebot · Veganes,5.99,2026-09-06,2026-08-30,marktguru-offers
Lidl,Rügenwalder Mühle Vegetarischer Mühlen Snack,,Angebot · Veganes,2.49,2026-09-06,2026-08-30,marktguru-offers
Lidl,SPORTWELL CRUNCHY PROTEIN BAR,4335619295667,Lebensmittel,1.19,2026-08-29,2026-08-30,open-prices
Lidl,SPORTYFEEL CLEAR WHEY DRINK Pfirsich Eistee Geschmack,4335619129856,Lebensmittel,1.95,2026-08-29,2026-08-30,open-prices
Lidl,SPORTYFEEL High Protein Porridge - Schoko Brownie Style,4056489917717,plant based foods and beverages,2.99,2024-09-07,2026-08-30,open-prices
Lidl,Safety 1st Türschutzgitter,,Angebot · Babymöbel,29.99,2026-08-30,2026-08-30,marktguru-offers
Lidl,Sagrotan Desinfektion Wäsche-Hygienespüler,,Angebot · Waschmittel,5.99,2026-09-02,2026-08-30,marktguru-offers
Lidl,Salakis Schafskäse,3023260033424,dairies,2.19,2026-03-05,2026-08-30,open-prices
Lidl,Salumeo Tyrolini saporiti,4335619016422,meats and their products,1.99,2026-07-31,2026-08-30,open-prices
